call_id,speaker,papel,secao_1a_fala,n_falas,primeira_fala
QRVO_2022Q2,Vivek Arya,analyst,qa,2,"For the first one, I'm curious, given the supply constraints in the industry, does that change the competitive landscape"
QRVO_2022Q3,Ambrish Srivastava,analyst,qa,3,"Hi. Mark, I wanted to come back to the cash flow statement and balance sheet again. Your free cash flow as a percent of "
QRVO_2022Q3,Atif Malik,analyst,qa,2,"Thank you for taking my questions. And Mark, I hate to beat you on the China demand realignment commentary. But when you"
QRVO_2022Q3,Blayne Curtis,analyst,qa,2,"Hi, thanks for taking my question. I’m going to try again on June a little bit. I expect you don’t want to give a number"
QRVO_2022Q3,Bob Bruggeworth,management,remarks,9,"Thanks, Doug and welcome everyone, to our call. Qorvo delivered fiscal third quarter results above the midpoint of the o"
QRVO_2022Q3,Christopher Rolland,analyst,qa,2,"Hi guys. Thanks for the question. I think last call, you guys mentioned that maybe you were opening up Farmers Branch ag"
QRVO_2022Q3,Douglas DeLieto,management,remarks,1,"Thanks very much, Cody. Hello, everybody and welcome to Qorvo’s fiscal 2022 third quarter earnings conference call. This"
QRVO_2022Q3,Edward Snyder,analyst,qa,6,"Thanks a lot. I’ve got a couple, Mark. It’s clearly, there is a large overshoot on shipments to the Chinese OEMs last ye"
QRVO_2022Q3,Eric Creviston,analyst,qa,7,"Yes, Toshiya, this is Eric. I will start with the mix in mobile. No particular meaningful changes we expected when we ha"
QRVO_2022Q3,Gary Mobley,analyst,qa,2,"Hi, everyone. Thanks for taking my question. I wanted to go back to the next question and a double-click on the inventor"
QRVO_2022Q3,Karl Ackerman,analyst,qa,4,"Yes, thank you. Good afternoon. Two questions, if I may. First, a clarification. May you comment on the overall revenue "
QRVO_2022Q3,Mark Murphy,management,remarks,15,"Thanks, Bob and good afternoon everyone. Qorvo’s revenue for the fiscal year 2022 third quarter was $1.114 billion, $9 m"
QRVO_2022Q3,Operator,operator,remarks,14,"Good day and welcome to the Qorvo, Inc. Q3 2022 Conference Call. Today’s conference is being recorded. At this time, I’d"
QRVO_2022Q3,Philip Chesley,analyst,qa,3,"Blayne, this is Philip. Yes, so we are seeing really strong demand in most of our end markets. If you look at the cellul"
QRVO_2022Q3,Raji Gill,analyst,qa,2,Thank you for taking my questions. I appreciate it. The gross margins continue to be resilient in a challenging environm
QRVO_2022Q3,Toshiya Hari,analyst,qa,2,"Hi, guys. Good afternoon and thank you so much for taking the question. I guess my first question is on the supply front"
QRVO_2022Q3,Vivek Arya,analyst,qa,2,"Thanks for taking my questions. On the first one, just to clarify, I thought Mark, you said that March is stronger than "
QRVO_2022Q4,Atif Malik,analyst,qa,2,"Hi, thank you for taking my question, and welcome, Grant. Grant, I have two questions for you. You talked about $250 mil"
QRVO_2022Q4,Blayne Curtis,analyst,qa,2,"Hey guys, thanks for taking my question. Maybe just on IDP, I think, obviously, you saw a nice recovery in March. Just c"
QRVO_2022Q4,Bob Bruggeworth,management,remarks,9,"Thanks Doug, and welcome, everyone, to our call. Qorvo delivered fiscal fourth quarter results above the midpoint of our"
QRVO_2022Q4,Christopher Rolland,analyst,qa,2,"Hey guys. Thanks for the question. Some of our contacts in Asia have talked about Chinese handsets, maybe de-specing the"
QRVO_2022Q4,Douglas DeLieto,management,remarks,1,"Thanks very much, Sarah. Hello, everybody, and welcome to Qorvo's fiscal 2022 fourth quarter earnings conference call. T"
QRVO_2022Q4,Edward Snyder,analyst,qa,5,"Thanks. Eric, it sounds like most of your problems in China primarily, if not exclusively, demand-driven, right, versus "
QRVO_2022Q4,Eric Creviston,management,remarks,15,"Yes, yes. This is Eric. I'll start. Yes, I think we're very confident and pleased with the content gains that we're seei"
QRVO_2022Q4,Grant Brown,management,remarks,15,"Thanks Bob, and good afternoon, everyone. I'd like to start by thanking Mark Murphy for his leadership and many contribu"
QRVO_2022Q4,Harlan Sur,management,remarks,2,"Good afternoon. Thanks for taking my question. On the last call, the team was pretty confident given your pipeline of ne"
QRVO_2022Q4,Joe Moore,analyst,qa,2,"Great. Thank you. I wanted to ask in terms of the thinking about the full year for mobile products, and again, I know yo"
QRVO_2022Q4,Matt Ramsay,analyst,qa,2,Thank you very much. Good afternoon and thanks for taking my question. I had a follow-up question on Samsung. It sounds 
QRVO_2022Q4,Operator,operator,remarks,15,"Good day, everyone, and welcome to the Qorvo, Inc. Fourth Quarter 2022 Conference Call. Today's conference is being reco"
QRVO_2022Q4,Philip Chesley,management,remarks,5,"This is Philip, on the IDP side. IDP is well-positioned in multiple market segments that are growing double-digits. And "
QRVO_2022Q4,Raj Gill,analyst,qa,3,Yeah. Thank you for taking the question. Just a follow-up from Atif's question on the $250 million impact over those two
QRVO_2022Q4,Timothy Arcuri,analyst,qa,2,"You just spoke to what's going to be in the K customer-wise, I wonder if you can give us for the fiscal year, what's you"
QRVO_2022Q4,Toshiya Hari,analyst,qa,2,Great. Thanks so much for taking the questions. I had two as well. My first one is on your business in China. I think ba
QRVO_2022Q4,Vijay Rakesh,analyst,qa,4,"Yes, hi. Just -- a lot of the questions have been answered, but just a last couple here. Are you seeing any elongating r"
QRVO_2023Q1,Ambrish Srivastava,management,remarks,2,"I just wanted to make sure I understood the charge with respect to the LTSA, the reason you're not including it in the, "
QRVO_2023Q1,Atif Malik,analyst,qa,2,"Hi, thank you for taking my question. I have a question for Eric. Eric on the way up, last year into strong demand, the "
QRVO_2023Q1,Blayne Curtis,management,remarks,2,Yes. Thanks for taking my questions. I had two. Just for the September quarter. I know you’re going to guide for the new
QRVO_2023Q1,Bob Bruggeworth,management,remarks,15,"Thanks Doug, and welcome everyone to our call. Qorvo delivered fiscal first quarter revenue and EPS above the midpoint o"
QRVO_2023Q1,Brett Simpson,analyst,qa,1,"Yes. Thanks very much. Bob, I wanted to ask a bit more about IDP and the growth that you see in next few quarters. You’v"
QRVO_2023Q1,Chris Rolland,analyst,qa,2,"Hey guys, thanks for the question. And this one's probably for Grant. So sorry, back to the charge again, if I understan"
QRVO_2023Q1,Douglas DeLieto,management,remarks,1,"Thanks very much. Hello, everybody. And welcome to Qorvo’s fiscal 2023 first quarter earnings conference call. This call"
QRVO_2023Q1,Edward Snyder,management,remarks,1,"Thanks a lot. A couple of questions, if I could. So you’ve got this inventory sitting out there, and you’ve had it reall"
QRVO_2023Q1,Eric Creviston,management,remarks,6,"Yes, this is Eric. We’ve got – it’s an interesting dynamic because the team has done a great job actually of capturing d"
QRVO_2023Q1,Gary Mobley,management,remarks,2,"Hey, guys. Thanks for taking the question. So much of the discussion so far is focused on the mobile-related business, b"
QRVO_2023Q1,Grant Brown,management,remarks,18,"Thanks, Bob, and good afternoon, everyone. Following up on Bob's comments about the new org structure, when discussing r"
QRVO_2023Q1,Harlan Sur,analyst,qa,2,"Hi, good afternoon. Thanks for taking my question. This is just a follow-on from one of the previous questions around ut"
QRVO_2023Q1,Harsh Kumar,analyst,qa,2,"Yeah. Hey guys. Quick question. Bob, what do you think your exposure to China OEMs in handsets today as a percentage of "
QRVO_2023Q1,Matt Ramsay,management,remarks,2,"Thank you very much. Good afternoon, guys. I wanted to ask some questions, Grant, on some of the commentary that you gav"
QRVO_2023Q1,Operator,operator,remarks,18,"Good day, everyone. And welcome to the Qorvo Inc. Q1 2023 Conference Call. As a reminder, today's conference is being re"
QRVO_2023Q1,Philip Chesley,management,remarks,5,"Thanks, Gary. This is Philip. So IDP is doing well. We posted both quarter-over-quarter and year-over-year revenue growt"
QRVO_2023Q1,Raji Gill,management,remarks,2,Yes. Thank you for taking my questions. I appreciate it. Just two questions as well. One on the gross margins and you ta
QRVO_2023Q1,Srini Pajjuri,analyst,qa,1,"Thank you, Grant. Pretty solid free cash flow number, despite lower GAAP, I guess, net income. If you could just help us"
QRVO_2023Q1,Tim Arcuri,analyst,qa,2,"Thanks a lot. I wanted to also ask about this charge. So just in the continuum of all the agreements you have, it seems "
QRVO_2023Q1,Toshiya Hari,management,remarks,2,"Hi, good afternoon. Thank you so much for taking the question. I had a follow-up question on inventory going forward. Yo"
QRVO_2023Q1,Vijay Rakesh,analyst,qa,3,"Yes. Hi, thanks guys. Just quickly on the – I know you mentioned the December quarter bottom just wondering as you look "
QRVO_2023Q1,Vivek Arya,management,remarks,2,Thanks for taking my question. I’m curious to get your sense for the remaining amount of RF component inventory among yo
QRVO_2023Q2,Ambrish Srivastava,analyst,qa,3,I had a quick follow-up on the segments. So what's the connectivity segment operating margin was negative. What's kind o
QRVO_2023Q2,Blayne Curtis,analyst,qa,2,"And I guess a little repetitive, everybody has bounced around tonight, so I apologize. But obviously, Android needs subs"
QRVO_2023Q2,Bob Bruggeworth,management,remarks,15,"Thanks, Doug, and welcome, everyone, to our call. Qorvo delivered fiscal second quarter revenue and EPS above the midpoi"
QRVO_2023Q2,Christopher Rolland,analyst,qa,2,"Bob, you just stole some of my thunder there around the Low Band PAD win that you had there. Perhaps talk about that opp"
QRVO_2023Q2,David Fullwood,analyst,qa,3,Yes. And thank this is Dave. I'm not sure how much -- we can say how much we're undershipping demand. It's a combination
QRVO_2023Q2,Douglas DeLieto,management,remarks,1,"Thanks very much. Hello, everybody, and welcome to Qorvo's fiscal 2023 second quarter earnings conference call. This cal"
QRVO_2023Q2,Edward Snyder,analyst,qa,3,I want to dig into the -- you mentioned the mid-high band that combines with the transmit and the DRx into a single modu
QRVO_2023Q2,Eric Creviston,analyst,qa,1,"Yes. It's hard to put a number on it because it varies by market and even by customer and product area. In some cases, w"
QRVO_2023Q2,Gary Mobley,analyst,qa,2,I want to pick up on the last line of questioning. And you seem to insinuate that there is a path back to 50% gross marg
QRVO_2023Q2,Grant Brown,management,remarks,14,"Thanks, Bob, and good afternoon, everyone. As a reminder, our references today will be to our 3 new operating segments. "
QRVO_2023Q2,Karl Ackerman,analyst,qa,2,I wanted to maybe first start off with a question for either Bob or Eric. To what extent is Qorvo under-shipping demand 
QRVO_2023Q2,Matthew Ramsay,analyst,qa,2,"My first one, I was just kind of -- apologies if this has been asked, we were listening to you guys on Qualcomm at the s"
QRVO_2023Q2,Operator,operator,remarks,15,"Greetings, and welcome to the Qorvo Second Quarter 2023 Conference Call. At this time, all participants are in a listen-"
QRVO_2023Q2,Rajvindra Gill,analyst,qa,2,"And again, I joined late as well, so I apologize if this question was asked. When we're looking at calendar '23 in terms"
QRVO_2023Q2,Timothy Arcuri,analyst,qa,1,I just jumped on late. So I just kind of wanted to get a sense of China and sort of how you see things progressing if yo
QRVO_2023Q2,Toshiya Hari,analyst,qa,2,I guess I had a question on your business in China. Can you kind of provide some context as to how significant your reve
QRVO_2023Q2,Vijay Rakesh,analyst,qa,3,"Just wondering, I know you talked about by March quarter, we start to see some growth. Hopefully, you got that right. Bu"
QRVO_2023Q2,Vivek Arya,analyst,qa,2,"For the first one, I was -- you gave a 47% gross margin number for the full year. That kind of suggests March sort of fl"
QRVO_2023Q3,Ambrish Srivastava,analyst,qa,2,"I just had one question, Grant. Thanks for providing that down 20% comment. I’m just struggling with how does it help us"
QRVO_2023Q3,Atif Malik,analyst,qa,3,I have one clarification and one question. When you guys talk about channel inventories to normalize later this calendar
QRVO_2023Q3,Blayne Curtis,analyst,qa,2,"Maybe I just want to start, you’ve been kind of giving how large your largest customer or 10% customers are. Just trying"
QRVO_2023Q3,Bob Bruggeworth,management,remarks,18,"Thanks, Doug, and welcome, everyone, to our call. Qorvo delivered fiscal third quarter revenue and EPS above the midpoin"
QRVO_2023Q3,Chris Caso,analyst,qa,2,Question is regarding CapEx and cash flow and both on a shorter-term standpoint on how you plan to manage that as we sti
QRVO_2023Q3,Dave Fullwood,analyst,qa,6,"Yes. This is Dave. I’ll answer that one. So first, we’re not going to comment on the iOS side of the inventories. And Gr"
QRVO_2023Q3,Douglas DeLieto,management,remarks,1,"Thanks very much. Hello, everyone, and welcome to Qorvo’s Fiscal 2023 Third Quarter Earnings Conference Call. This call "
QRVO_2023Q3,Edward Snyder,analyst,qa,2,"Several questions actually. First off, it sounds like the competitive environment, especially in China and maybe in Sams"
QRVO_2023Q3,Gary Mobley,analyst,qa,2,I want to start by asking for some clarification on what Grant just mentioned regarding the sequential revenue comps and
QRVO_2023Q3,Grant Brown,management,remarks,11,"Thanks, Bob, and good afternoon, everyone. As a reminder, our references today will be to our three operating segments: "
QRVO_2023Q3,Harsh Kumar,analyst,qa,3,I wanted to ask about an earlier question that was asked about December growth and March growth. I know you said year-ov
QRVO_2023Q3,Joe Moore,analyst,qa,1,You talked about changes to your foundry agreements. Can you just speak generally to the cost of foundry wafers? Do you 
QRVO_2023Q3,Karl Ackerman,analyst,qa,2,I was hoping you could discuss a little bit more commentary regarding your outlook. You certainly gave much commentary a
QRVO_2023Q3,Matt Ramsay,analyst,qa,2,"I guess, I was going to ask you and I’ll swap the order because they kind of build on Blayne’s last question. But in the"
QRVO_2023Q3,Operator,operator,remarks,16,"Greetings, and welcome to the Qorvo, Inc. Third Quarter 2023 Conference Call. At this time, all participants are in a li"
QRVO_2023Q3,Rajvindra Gill,analyst,qa,3,"I just wanted to break down the commentary about September and December and March, if I could. So just the commentary ab"
QRVO_2023Q3,Toshiya Hari,analyst,qa,2,"You gave really good color on channel inventory, but I was hoping to ask a follow-up there. So, channel inventory as it "
QRVO_2023Q3,Vivek Arya,analyst,qa,4,"On the first one, gross margin and then how your balance sheet inventory affects that over time. So, you mentioned gross"
QRVO_2023Q4,Ambrish Srivastava,analyst,qa,2,"I actually had -- Matt asked a good question, just simply along those lines. On the gross margin side, Grant, is that la"
QRVO_2023Q4,Atif Malik,analyst,qa,2,"Grant, I have two questions. How do we look at kind of the strategic exposure to your largest customer? You said fiscal "
QRVO_2023Q4,Bob Bruggeworth,management,remarks,10,"Thanks, Doug, and welcome, everyone, to our call. Qorvo’s fourth quarter results were consistent with the outlook provid"
QRVO_2023Q4,Dave Fullwood,analyst,qa,7,"Yes. This is Dave. I’ll take that question. So in the Android ecosystem, you’ve got to remember, we ship a lot of produc"
QRVO_2023Q4,Douglas DeLieto,management,remarks,1,"Thanks very much. Hello, everybody, and welcome to Qorvo’s fiscal 2023 fourth quarter earnings conference call. This cal"
QRVO_2023Q4,Edward Snyder,analyst,qa,2,You guys seem very confident about gains in the fall. Bob you said both share gains and new content. Maybe we do a littl
QRVO_2023Q4,Gary Mobley,analyst,qa,3,"Grant, thanks for that very explicit fiscal year ‘24 revenue guide. It’s quite helpful. But I wanted to ask about someth"
QRVO_2023Q4,Grant Brown,management,remarks,13,"Thanks, Bob, and good afternoon, everyone. As a reminder, our references today will be to our three operating segments: "
QRVO_2023Q4,Harlan Sur,analyst,qa,2,You guys are set to ramp into new smartphone models across your customers in the second half of this year. I appreciate 
QRVO_2023Q4,Karl Ackerman,analyst,qa,1,"I guess, based on your comments on channel inventory realignment for Android, why wouldn’t channel inventory be aligned "
QRVO_2023Q4,Matt Ramsay,analyst,qa,2,"Obviously, really appreciative of all the additional fiscal ‘24 detail and guidance color, and I know there’s content th"
QRVO_2023Q4,Operator,operator,remarks,14,"Greetings, and welcome to the Qorvo Incorporated Q4 2023 Conference Call. At this time, all participants are in a listen"
QRVO_2023Q4,Ruben Roy,analyst,qa,2,"Grant, I wanted to just talk a little bit about HPA and CSG in terms of how you’re seeing the rest of the year play out."
QRVO_2023Q4,Srini Pajjuri,analyst,qa,3,"Bob, just a question on China. I think you’re guiding for sequential growth in second quarter, June quarter. So, I’m jus"
QRVO_2023Q4,Toshiya Hari,analyst,qa,1,"I guess my first question, hoping you could talk a little bit about full year ‘24 revenue. Grant, you gave good color on"
QRVO_2023Q4,Vivek Arya,analyst,qa,2,"Bob, I’m curious, what do you think is the visibility of kind of retaining this new content over the next several years?"
QRVO_2024Q1,Christopher Rolland,analyst,qa,2,"Hey, guys. Congrats on the great guidance. And sorry, if these were answered, but December, did you still expect that to"
QRVO_2024Q1,Dave Fullwood,analyst,qa,2,"Yes, and you can imagine some of these products that we're talking about, they're going to start in a higher tier of the"
QRVO_2024Q1,Douglas DeLieto,management,remarks,1,"Thanks very much. Hello, everybody, and welcome to Qorvo's fiscal 2024 first quarter earnings conference call. This call"
QRVO_2024Q1,Edward Snyder,analyst,qa,4,"Thank you, guys. Thanks a lot. Based on everything you've said here, a bit stronger than expected guidance in September "
QRVO_2024Q1,Gary Mobley,analyst,qa,2,"Hey, guys. Wasn't sure if was getting my question in. Good afternoon. I was observing that your first half of fiscal yea"
QRVO_2024Q1,Grant Brown,management,remarks,14,"Thanks, Bob, and good afternoon, everyone. Revenue for the quarter was $651 million, non-GAAP gross margin was 42.9% and"
QRVO_2024Q1,Karl Ackerman,analyst,qa,2,"Yeah, thank you. Two questions if I may gentlemen. First, could you comment on your ability to secure gallium and german"
QRVO_2024Q1,Matthew Ramsay,analyst,qa,2,"Thank you, guys. Good afternoon. There's a couple of calls going on at the same time, so I apologize if I missed a littl"
QRVO_2024Q1,Operator,operator,remarks,13,"Greetings and welcome to Qorvo Inc. Q1 2024 Conference Call. At this time, all participants are in a listen-only mode. A"
QRVO_2024Q1,Robert Bruggeworth,management,remarks,12,"Thanks, Doug, and welcome everyone to Qorvo's fiscal 2024 first quarter call. Revenue, margin and EPS were all above the"
QRVO_2024Q1,Ruben Roy,analyst,qa,3,"Thank you. Bob, if I can follow up, right where you left off on auto. Can you talk about or characterize the types of au"
QRVO_2024Q1,Srini Pajjuri,analyst,qa,2,"Thank you. Bob, on the Android inventory, you seem pretty optimistic that it's going to normalize by end of the calendar"
QRVO_2024Q1,Unidentified Analyst,analyst,qa,2,"Hi. This is (Evan) [ph] calling in for Tim. I had just one question from me, just wanted to ask about the US phone marke"
QRVO_2024Q1,Vivek Arya,analyst,qa,2,"Thank you for taking my question. Bob, you are sounding more confident about the top-line growth, but since the last tim"
QRVO_2024Q2,Blayne Curtis,analyst,qa,2,"Hey, thanks for squeezing me in. And I apologize if you said this earlier. But in terms of the September quarter, mobile"
QRVO_2024Q2,Bob Bruggeworth,management,remarks,16,"Thanks, Doug, and welcome everyone to Qorvo's fiscal 2024 second quarter call. Revenue, margin and EPS were all above th"
QRVO_2024Q2,Chris Caso,analyst,qa,2,"Yes, thank you, good evening. The question is on cash flow and on your ability to start ramping the cash flow again once"
QRVO_2024Q2,Dave Fullwood,analyst,qa,3,"Yeah, thanks, Bob. And so, maybe I'll start with Huawei and kind of size what we're seeing for you. And prior to the ram"
QRVO_2024Q2,Douglas DeLieto,management,remarks,1,"Thanks very much. Hello, everybody and welcome to Qorvo's fiscal 2024 second quarter earnings call. This call will inclu"
QRVO_2024Q2,Edward Snyder,analyst,qa,4,"Thanks a lot. First, a housekeeping. Can you give us a percentage of revenue for each of the three businesses? Sorry, if"
QRVO_2024Q2,Gary Mobley,analyst,qa,2,"Hi, guys. I wanted to pick up, Grant, with your detailed response to the last question. I know in your prepared remarks "
QRVO_2024Q2,Grant Brown,management,remarks,16,"Thanks, Bob, and good afternoon, everyone. Revenue for the quarter was $1.1 billion. Non-GAAP gross margin was 47.6%, an"
QRVO_2024Q2,Karl Ackerman,analyst,qa,2,"Yes, thank you. I have a clarification and a follow-up. I guess, just given the content gains in your largest customer, "
QRVO_2024Q2,Operator,operator,remarks,13,Welcome to the Qorvo Inc. Second Quarter 2024 Earnings Conference Call. All participants will be in listen-only mode. [O
QRVO_2024Q2,Ruben Roy,analyst,qa,2,"Yeah, hi, thank you. Bob, I wanted to ask about the ultra-wideband marketplace. I think in the past you've had a few sys"
QRVO_2024Q2,Srini Pajjuri,analyst,qa,4,"Thank you. Just a clarification on the China business, either Bob or Grant. I think one of the comments is that, yeah, t"
QRVO_2024Q2,Toshiya Hari,analyst,qa,2,"Hi. Thank you. I just wanted to follow up on the China Android market. I guess specifically, what kind of trends did you"
QRVO_2024Q2,Unidentified Analyst,analyst,qa,2,"Hi, thanks for taking my question. This is [Iman] (ph) jumping in for Tim. Just looking into fiscal 2025, I actually thi"
QRVO_2024Q2,Vivek Arya,analyst,qa,2,"Thank you for taking my questions. For the first one, you were guiding December sales down 9% sequentially or so. I thou"
QRVO_2024Q3,Chris Caso,analyst,qa,2,"Yes, thank you. I wonder if you could speak to seasonality for the rest of the year and recognize that you only want a g"
QRVO_2024Q3,Dave Fullwood,analyst,qa,4,"Hey, thanks for the question. This is Dave. I'll take that one. So as Bob mentioned, as we said before, we enjoy a reall"
QRVO_2024Q3,Douglas DeLieto,management,remarks,1,"Hello, everybody, and welcome to Qorvo's Fiscal 2024 Third Quarter Earnings Conference Call. This call will include forw"
QRVO_2024Q3,Edward Snyder,analyst,qa,2,"We're not at charity just yet. A couple things. Bob, thank you very much for clearing that up [indiscernible] I really a"
QRVO_2024Q3,Grant Brown,management,remarks,10,"Thanks, Bob, and good afternoon, everyone. Revenue for the quarter was $1.074 billion. Non-GAAP gross margin was 43.8% a"
QRVO_2024Q3,Karl Ackerman,analyst,qa,2,"Yes, thank you. Two, if I may. A question first for Grant. With shutdowns of your Florida facility, which I believe was "
QRVO_2024Q3,Matthew Ramsay,analyst,qa,2,"Thank you very much, guys. Good afternoon. I guess my question is trying to dovetail some expectations the market is inc"
QRVO_2024Q3,Operator,operator,remarks,11,"Hello, and welcome to the Third Quarter 2024 Earnings Conference Call for Qorvo. All participants will be in listen-only"
QRVO_2024Q3,Robert Bruggeworth,management,remarks,8,"Thanks, Doug, and welcome everyone to Qorvo's fiscal 2024 third quarter call. I would like to start by complementing the"
QRVO_2024Q3,Ruben Roy,analyst,qa,2,"Thank you. Bob, first of all, on the unit assumptions that you have for the year, low single digits, I think you said fo"
QRVO_2024Q3,Srini Pajjuri,analyst,qa,2,"Thank you. I guess on your March quarter outlook, pretty solid guide by the way. Bob, just trying to understand the puts"
QRVO_2024Q3,Thomas O'Malley,analyst,qa,3,"Hey, good evening guys. Thanks for taking my question. I wanted to ask kind of a broader 30,000 foot view question on Hu"
QRVO_2024Q3,Toshiya Hari,analyst,qa,2,"Hi. Thank you so much for taking the question. I have two questions. The first one on content growth for this year. Bob,"
QRVO_2024Q4,Bob Bruggeworth,management,remarks,9,"Thanks, Doug, and welcome everyone to Qorvo's fiscal 2024 fourth quarter call. I'd like to begin by reminding our audien"
QRVO_2024Q4,Chris Caso,analyst,qa,2,"Yes, hi. The first question, I just wanted to clarify a comment that you made, you talked about revenue and gross margin"
QRVO_2024Q4,Christopher Rolland,analyst,qa,2,"Hey, guys. Yeah, just working through that gross margin thing, we're talking about like 500 basis points or 600 basis po"
QRVO_2024Q4,Dave Fullwood,analyst,qa,1,"Hey, Karl. This is Dave. I can take that one. So, Bob, you had commented on some of this, but we've had some good succes"
QRVO_2024Q4,Douglas DeLieto,management,remarks,1,Thanks very much. Hello everyone and welcome to Qorvo's fiscal 2024 fourth quarter earnings call. This call will include
QRVO_2024Q4,Edward Snyder,analyst,qa,2,"Yeah. Sorry about that, guys. A couple of questions, if I could. Last quarter, we had some discussions about content gro"
QRVO_2024Q4,Grant Brown,management,remarks,11,"Thanks, Bob, and good afternoon everyone. Revenue for the quarter was $941 million, non-GAAP gross margin was 42.5%, and"
QRVO_2024Q4,Karl Ackerman,analyst,qa,2,"Thank you. Grant, I want to follow-up to the gross margin question that you just spoke about. I guess, is the lower gros"
QRVO_2024Q4,Operator,operator,remarks,12,"Good day, and welcome to Qorvo, Inc. Earning Conference Call. All participants will be in listen-only mode. [Operator In"
QRVO_2024Q4,Peter Peng,analyst,qa,2,"Hey, good afternoon. Thanks for taking my questions. Let me go back to that modest revenue growth. Are you expecting gro"
QRVO_2024Q4,Ruben Roy,analyst,qa,2,"Thank you very much. Hi, Grant, I wanted to see if you can -- you had some commentary in the press release on sort of th"
QRVO_2024Q4,Srini Pajjuri,analyst,qa,3,"Thank you. Bob, in your guidance for fiscal year revenue to be up modestly, obviously, you said previously that you expe"
QRVO_2024Q4,Thomas O'Malley,analyst,qa,2,"Hey, guys, thanks for taking my questions. So, on the last call, you kind of talked about the shape of the year being ve"
QRVO_2024Q4,Unidentified Analyst,analyst,qa,2,Hi. This is [Aman] (ph) jumping in for Tim. We're hearing from some of your peers some inventory built at your largest c
ROP_2009Q1,.,management,remarks,1,"Just a word here, we will try to move a little bit quickly this morning. I know that a number of our analysts have a com"
ROP_2009Q1,Alex Blanton – Ingalls & Snyder,analyst,qa,4,"Hi, good morning."
ROP_2009Q1,Analysts,management,remarks,1,Christopher Glynn – Oppenheimer Mike Schneider – Robert W. Baird & Co. Matt Summerville – Keybanc  Alex Blanton – Ingall
ROP_2009Q1,Brian Jellison,analyst,qa,16,Good morning Chris.
ROP_2009Q1,Christopher Glynn – Oppenheimer,analyst,qa,4,"Thanks, good morning."
ROP_2009Q1,Executives,management,remarks,1,"John Humphrey – VP and CFO Brian Jellison – Chairman, President and CEO"
ROP_2009Q1,John Humphrey,management,remarks,5,"Thank you, Anthony, and thank you all for joining us this morning as we discuss the results of our 2009 first quarter. J"
ROP_2009Q1,Matt Summerville – Keybanc,analyst,qa,4,"Just two quick ones here is I think, Brian, in your prepared remarks, you mentioned that you are feeling better about th"
ROP_2009Q1,Mike Schneider – Robert W. Baird & Co.,analyst,qa,4,Good morning guys.
ROP_2009Q1,Operator,operator,remarks,7,Roper First Quarter 2009 Financial Results Conference Call will now begin. I will now turn the call over to John Humphre
ROP_2010Q3,Alexander Blanton - Ingalls & Snyder,analyst,qa,3,You made a nice acquisition in the third quarter. What is the acquisition outlook going forward? Can you comment in gene
ROP_2010Q3,Analysts,management,remarks,1,Wendy Caplan - SunTrust Robinson Humphrey Capital Markets Alexander Blanton - Ingalls & Snyder Terry Darling - Goldman S
ROP_2010Q3,B. Jellison,management,remarks,18,"Thanks, John, and good morning, everybody. So we'll start off with the enterprise overview and then an individual talk t"
ROP_2010Q3,Christopher Glynn - Oppenheimer & Co. Inc.,analyst,qa,2,Question on the Imaging. We had Verathon for a few quarters now and it's still quite an impressive sequential ramp. Just
ROP_2010Q3,D. Mark Douglass - Longbow Research LLC,analyst,qa,2,"Can you discuss a little bit more on iTrade, give an update of how the integration is going? I mean, are you still looki"
ROP_2010Q3,Deane Dray - Citigroup Inc,analyst,qa,3,"I was hoping we could drill down a bit into the RF business. This last quarter, if I recall, had a book-to-bill of 1.11 "
ROP_2010Q3,Executives,management,remarks,1,"B. Jellison - Chairman of the Board, Chief Executive Officer, President and Member of Executive Committee John Humphrey "
ROP_2010Q3,Jeffrey Sprague - Citigroup,analyst,qa,3,"First on cash flow, not to diminish the cash flow because it's fantastic. But I'm wondering, Brian, can you give us a se"
ROP_2010Q3,John Humphrey,management,remarks,9,"Thank you, Coreen, and thank you all for joining us this morning as we discuss the results of our third quarter. Joining"
ROP_2010Q3,Operator,operator,remarks,10,"Good day, and welcome to the Roper's Third Quarter Financial Results Conference Call. [Operator Instructions] I will now"
ROP_2010Q3,Terry Darling - Goldman Sachs Group Inc.,analyst,qa,4,"John, wondering if maybe you can just help us with this bridge on the change in operating cash flow guidance, be a midpo"
ROP_2010Q3,Wendy Caplan - SunTrust Robinson Humphrey Capital Markets,analyst,qa,5,"As we look at the RF segment, over time, the Software business has become a greater part. We talked in the past about so"
ROP_2010Q4,Analysts,management,remarks,1,Wendy Caplan - SunTrust Robinson Humphrey Capital Markets Richard Eastman - Robert W. Baird & Co. Incorporated Terry Dar
ROP_2010Q4,B. Jellison,management,remarks,20,"Thank you. Good morning, everyone. We'll start off by just saying the outline for today, we'll talk first about our full"
ROP_2010Q4,Christopher Glynn - Oppenheimer & Co. Inc.,analyst,qa,4,"Question on Energy. You had some very strong orders, talked about the oil and gas markets really picking up. So just loo"
ROP_2010Q4,D. Mark Douglass - Longbow Research LLC,analyst,qa,2,"Brian, you talked about the growth investments you made during the downturn. What's your R&D spend like right now? And h"
ROP_2010Q4,Deane Dray - Citigroup Inc,analyst,qa,3,"Brian, I'd be interested in hearing some further color around the comment of that state and local municipalities having "
